index,sample_index,filename,source_text,target_text,input_noise_standard_deviation,input_noise_seed,masking_proportion,masked_character_index,masked_character,glyph_mask_seed,generation_seed,ocr_predicted_text,ACC,NED,CER,masked_character_correct,other_character_1_correct,other_character_2_correct,other_character_3_correct,other_character_4_correct,input_path,output_path
667,26,03125.png,thing,jec5u,11.3833408119417,3029,0.5,2,c,100174,200068,jeslu,0.0,0.6,0.4,0.0,1.0,1.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0026_03125.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-3/0026.png
668,26,03125.png,thing,jec5u,11.3833408119417,3029,0.5,3,5,100175,200068,jecuu,0.0,0.8,0.2,0.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0026_03125.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-4/0026.png
669,26,03125.png,thing,jec5u,11.3833408119417,3029,0.5,4,u,100176,200068,jecpu,0.0,0.8,0.2,1.0,1.0,1.0,1.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0026_03125.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-5/0026.png
670,26,03125.png,thing,jec5u,11.3833408119417,3029,0.7,0,j,100172,200068,becju,0.0,0.6,0.4,0.0,1.0,1.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0026_03125.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-1/0026.png
671,26,03125.png,thing,jec5u,11.3833408119417,3029,0.7,1,e,100173,200068,jacnu,0.0,0.6,0.4,0.0,1.0,1.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0026_03125.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-2/0026.png
672,26,03125.png,thing,jec5u,11.3833408119417,3029,0.7,2,c,100174,200068,jeslu,0.0,0.6,0.4,0.0,1.0,1.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0026_03125.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-3/0026.png
673,26,03125.png,thing,jec5u,11.3833408119417,3029,0.7,3,5,100175,200068,jecuu,0.0,0.8,0.2,0.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0026_03125.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-4/0026.png
674,26,03125.png,thing,jec5u,11.3833408119417,3029,0.7,4,u,100176,200068,jecpt,0.0,0.6,0.4,0.0,1.0,1.0,1.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0026_03125.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-5/0026.png
675,27,02009.png,works,n3b1r,7.42758327038832,3030,0.0,0,n,100177,200069,nsbir,0.0,0.6,0.4,1.0,0.0,1.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0027_02009.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-1/0027.png
676,27,02009.png,works,n3b1r,7.42758327038832,3030,0.0,1,3,100178,200069,nsbir,0.0,0.6,0.4,0.0,1.0,1.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0027_02009.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-2/0027.png
677,27,02009.png,works,n3b1r,7.42758327038832,3030,0.0,2,b,100179,200069,nsbir,0.0,0.6,0.4,1.0,1.0,0.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0027_02009.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-3/0027.png
678,27,02009.png,works,n3b1r,7.42758327038832,3030,0.0,3,1,100180,200069,nsbir,0.0,0.6,0.4,0.0,1.0,0.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0027_02009.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-4/0027.png
679,27,02009.png,works,n3b1r,7.42758327038832,3030,0.0,4,r,100181,200069,nsbir,0.0,0.6,0.4,1.0,1.0,0.0,1.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0027_02009.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-5/0027.png
680,27,02009.png,works,n3b1r,7.42758327038832,3030,0.1,0,n,100177,200069,nsbir,0.0,0.6,0.4,1.0,0.0,1.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0027_02009.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-1/0027.png
681,27,02009.png,works,n3b1r,7.42758327038832,3030,0.1,1,3,100178,200069,nsbir,0.0,0.6,0.4,0.0,1.0,1.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0027_02009.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-2/0027.png
682,27,02009.png,works,n3b1r,7.42758327038832,3030,0.1,2,b,100179,200069,nsbir,0.0,0.6,0.4,1.0,1.0,0.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0027_02009.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-3/0027.png
683,27,02009.png,works,n3b1r,7.42758327038832,3030,0.1,3,1,100180,200069,nsbir,0.0,0.6,0.4,0.0,1.0,0.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0027_02009.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-4/0027.png
684,27,02009.png,works,n3b1r,7.42758327038832,3030,0.1,4,r,100181,200069,nsbir,0.0,0.6,0.4,1.0,1.0,0.0,1.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0027_02009.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-5/0027.png
685,27,02009.png,works,n3b1r,7.42758327038832,3030,0.3,0,n,100177,200069,nsbir,0.0,0.6,0.4,1.0,0.0,1.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0027_02009.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-1/0027.png
686,27,02009.png,works,n3b1r,7.42758327038832,3030,0.3,1,3,100178,200069,nbbr,0.0,0.6,0.4,0.0,1.0,1.0,0.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0027_02009.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-2/0027.png
687,27,02009.png,works,n3b1r,7.42758327038832,3030,0.3,2,b,100179,200069,nsbir,0.0,0.6,0.4,1.0,1.0,0.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0027_02009.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-3/0027.png
688,27,02009.png,works,n3b1r,7.42758327038832,3030,0.3,3,1,100180,200069,nsbbr,0.0,0.6,0.4,0.0,1.0,0.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0027_02009.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-4/0027.png
689,27,02009.png,works,n3b1r,7.42758327038832,3030,0.3,4,r,100181,200069,nbb,0.0,0.4,0.6,0.0,1.0,0.0,1.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0027_02009.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-5/0027.png
690,27,02009.png,works,n3b1r,7.42758327038832,3030,0.5,0,n,100177,200069,isblr,0.0,0.4,0.6,0.0,0.0,1.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0027_02009.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-1/0027.png
691,27,02009.png,works,n3b1r,7.42758327038832,3030,0.5,1,3,100178,200069,nbbr,0.0,0.6,0.4,0.0,1.0,1.0,0.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0027_02009.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-2/0027.png
692,27,02009.png,works,n3b1r,7.42758327038832,3030,0.5,2,b,100179,200069,nblr,0.0,0.6,0.4,0.0,1.0,0.0,0.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0027_02009.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-3/0027.png
693,27,02009.png,works,n3b1r,7.42758327038832,3030,0.5,3,1,100180,200069,nsbbr,0.0,0.6,0.4,0.0,1.0,0.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0027_02009.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-4/0027.png
694,27,02009.png,works,n3b1r,7.42758327038832,3030,0.5,4,r,100181,200069,nbbl,0.0,0.4,0.6,0.0,1.0,0.0,1.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0027_02009.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-5/0027.png
695,27,02009.png,works,n3b1r,7.42758327038832,3030,0.7,0,n,100177,200069,rsblr,0.0,0.4,0.6,0.0,0.0,1.0,0.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0027_02009.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-1/0027.png
696,27,02009.png,works,n3b1r,7.42758327038832,3030,0.7,1,3,100178,200069,nbbr,0.0,0.6,0.4,0.0,1.0,1.0,0.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0027_02009.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-2/0027.png
697,27,02009.png,works,n3b1r,7.42758327038832,3030,0.7,2,b,100179,200069,nbil,0.0,0.4,0.6,0.0,1.0,0.0,0.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0027_02009.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-3/0027.png
698,27,02009.png,works,n3b1r,7.42758327038832,3030,0.7,3,1,100180,200069,nsbbr,0.0,0.6,0.4,0.0,1.0,0.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0027_02009.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-4/0027.png
699,27,02009.png,works,n3b1r,7.42758327038832,3030,0.7,4,r,100181,200069,nbbl,0.0,0.4,0.6,0.0,1.0,0.0,1.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0027_02009.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-5/0027.png
700,28,11868.png,lobar,ajtti,9.051829196169319,3031,0.0,0,a,100182,200070,ajtti,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0028_11868.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-1/0028.png
701,28,11868.png,lobar,ajtti,9.051829196169319,3031,0.0,1,j,100183,200070,ajtti,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0028_11868.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-2/0028.png
702,28,11868.png,lobar,ajtti,9.051829196169319,3031,0.0,2,t,100184,200070,ajtti,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0028_11868.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-3/0028.png
703,28,11868.png,lobar,ajtti,9.051829196169319,3031,0.0,3,t,100185,200070,ajtti,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0028_11868.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-4/0028.png
704,28,11868.png,lobar,ajtti,9.051829196169319,3031,0.0,4,i,100186,200070,ajtti,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0028_11868.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-5/0028.png
705,28,11868.png,lobar,ajtti,9.051829196169319,3031,0.1,0,a,100182,200070,ajtti,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0028_11868.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-1/0028.png
706,28,11868.png,lobar,ajtti,9.051829196169319,3031,0.1,1,j,100183,200070,ajtti,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0028_11868.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-2/0028.png
707,28,11868.png,lobar,ajtti,9.051829196169319,3031,0.1,2,t,100184,200070,ajtti,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0028_11868.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-3/0028.png
708,28,11868.png,lobar,ajtti,9.051829196169319,3031,0.1,3,t,100185,200070,ajtti,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0028_11868.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-4/0028.png
709,28,11868.png,lobar,ajtti,9.051829196169319,3031,0.1,4,i,100186,200070,ajtti,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0028_11868.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-5/0028.png
710,28,11868.png,lobar,ajtti,9.051829196169319,3031,0.3,0,a,100182,200070,ajtti,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0028_11868.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-1/0028.png
711,28,11868.png,lobar,ajtti,9.051829196169319,3031,0.3,1,j,100183,200070,ajtt,0.0,0.8,0.2,1.0,1.0,1.0,1.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0028_11868.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-2/0028.png
712,28,11868.png,lobar,ajtti,9.051829196169319,3031,0.3,2,t,100184,200070,ajtti,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0028_11868.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-3/0028.png
713,28,11868.png,lobar,ajtti,9.051829196169319,3031,0.3,3,t,100185,200070,ajttii,0.0,0.8333333333333334,0.2,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0028_11868.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-4/0028.png
714,28,11868.png,lobar,ajtti,9.051829196169319,3031,0.3,4,i,100186,200070,ajtti,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0028_11868.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-5/0028.png
715,28,11868.png,lobar,ajtti,9.051829196169319,3031,0.5,0,a,100182,200070,gjtti,0.0,0.8,0.2,0.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0028_11868.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-1/0028.png
716,28,11868.png,lobar,ajtti,9.051829196169319,3031,0.5,1,j,100183,200070,ajitti,0.0,0.8333333333333334,0.2,1.0,1.0,0.0,1.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0028_11868.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-2/0028.png
717,28,11868.png,lobar,ajtti,9.051829196169319,3031,0.5,2,t,100184,200070,ajtti,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0028_11868.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-3/0028.png
718,28,11868.png,lobar,ajtti,9.051829196169319,3031,0.5,3,t,100185,200070,ajttii,0.0,0.8333333333333334,0.2,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0028_11868.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-4/0028.png
719,28,11868.png,lobar,ajtti,9.051829196169319,3031,0.5,4,i,100186,200070,gjtt,0.0,0.6,0.4,0.0,0.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0028_11868.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-5/0028.png
720,28,11868.png,lobar,ajtti,9.051829196169319,3031,0.7,0,a,100182,200070,gjtti,0.0,0.8,0.2,0.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0028_11868.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-1/0028.png
721,28,11868.png,lobar,ajtti,9.051829196169319,3031,0.7,1,j,100183,200070,aliti,0.0,0.6,0.4,0.0,1.0,0.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0028_11868.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-2/0028.png
722,28,11868.png,lobar,ajtti,9.051829196169319,3031,0.7,2,t,100184,200070,ajitt,0.0,0.6,0.4,0.0,1.0,1.0,1.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0028_11868.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-3/0028.png
723,28,11868.png,lobar,ajtti,9.051829196169319,3031,0.7,3,t,100185,200070,ajttii,0.0,0.8333333333333334,0.2,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0028_11868.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-4/0028.png
724,28,11868.png,lobar,ajtti,9.051829196169319,3031,0.7,4,i,100186,200070,gjtt,0.0,0.6,0.4,0.0,0.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0028_11868.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p7/char-5/0028.png
725,29,47964.png,allyl,xunrs,3.3754354515597766,3032,0.0,0,x,100187,200071,xunrs,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0029_47964.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-1/0029.png
726,29,47964.png,allyl,xunrs,3.3754354515597766,3032,0.0,1,u,100188,200071,xunrs,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0029_47964.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-2/0029.png
727,29,47964.png,allyl,xunrs,3.3754354515597766,3032,0.0,2,n,100189,200071,xunrs,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0029_47964.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-3/0029.png
728,29,47964.png,allyl,xunrs,3.3754354515597766,3032,0.0,3,r,100190,200071,xunrs,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0029_47964.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-4/0029.png
729,29,47964.png,allyl,xunrs,3.3754354515597766,3032,0.0,4,s,100191,200071,xunrs,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0029_47964.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p0/char-5/0029.png
730,29,47964.png,allyl,xunrs,3.3754354515597766,3032,0.1,0,x,100187,200071,xunrs,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0029_47964.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-1/0029.png
731,29,47964.png,allyl,xunrs,3.3754354515597766,3032,0.1,1,u,100188,200071,xunrs,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0029_47964.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-2/0029.png
732,29,47964.png,allyl,xunrs,3.3754354515597766,3032,0.1,2,n,100189,200071,xunrs,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0029_47964.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-3/0029.png
733,29,47964.png,allyl,xunrs,3.3754354515597766,3032,0.1,3,r,100190,200071,xunrs,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0029_47964.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-4/0029.png
734,29,47964.png,allyl,xunrs,3.3754354515597766,3032,0.1,4,s,100191,200071,xunrs,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0029_47964.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p1/char-5/0029.png
735,29,47964.png,allyl,xunrs,3.3754354515597766,3032,0.3,0,x,100187,200071,uunrs,0.0,0.8,0.2,0.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0029_47964.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-1/0029.png
736,29,47964.png,allyl,xunrs,3.3754354515597766,3032,0.3,1,u,100188,200071,xunrs,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0029_47964.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-2/0029.png
737,29,47964.png,allyl,xunrs,3.3754354515597766,3032,0.3,2,n,100189,200071,xulirs,0.0,0.6666666666666667,0.4,0.0,1.0,1.0,0.0,0.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0029_47964.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-3/0029.png
738,29,47964.png,allyl,xunrs,3.3754354515597766,3032,0.3,3,r,100190,200071,xunrs,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0029_47964.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-4/0029.png
739,29,47964.png,allyl,xunrs,3.3754354515597766,3032,0.3,4,s,100191,200071,xunr,0.0,0.8,0.2,0.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0029_47964.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p3/char-5/0029.png
740,29,47964.png,allyl,xunrs,3.3754354515597766,3032,0.5,0,x,100187,200071,uunrs,0.0,0.8,0.2,0.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0029_47964.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-1/0029.png
741,29,47964.png,allyl,xunrs,3.3754354515597766,3032,0.5,1,u,100188,200071,xunrs,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0029_47964.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-2/0029.png
742,29,47964.png,allyl,xunrs,3.3754354515597766,3032,0.5,2,n,100189,200071,xurrs,0.0,0.8,0.2,0.0,1.0,1.0,1.0,1.0,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/inputs/0029_47964.png,/home/ekim339/projects/SD3.5/experiments/glyph_encoder_per_char/results/generated/mask-0p5/char-3/0029.png
